fulcrum_id,latitude,longitude,name_of_surveyor,date,type_of_disaster,_project,general_notes,photos,photos_caption,photos_url,overall_building_condition,building_address_sub_thoroughfare,building_address_thoroughfare,building_address_suite,building_address_locality,building_address_sub_admin_area,building_address_admin_area,building_address_postal_code,building_address_country,address_full,assessment_type,assessment_type_other,year_built,effective_year_built,number_of_stories,roof_shape,roof_shape_other,roof_cover,roof_cover_other,wall_cladding,wall_cladding_other,first_floor_elevation_ft,other_details,mwfrs,structural_framing_system_other,roof_sheathing_nail_spacing,roof_sheathing_nail_size,roof_sheathing_nail_size_other,roof_to_wall_connection,roof_to_wall_connection_other,opening_protection,opening_protection_other,garage_door,garage_door_location,garage_door_failure,other_structural_details,hazards_present,damage_modes_other,number_of_sides_used,damage_visible_in_photos,roof_cover_damage_,roof_sheathing_dmg,roof_structure_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_structure_dmg,windows_dmg,doors_dmg,damage_description,water_height_inches,structure_usable,qc_id,qc_code,qc_notes
caabbc99-7677-4a92-8cd8-128be58626c2,24.599507,-81.649664,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"d3d5c6c7-f090-41e0-a55b-f2b4dfb3792e,d977ab04-d5e0-4aec-8a2c-c0728a5701d7,a6c3eaf4-808c-4973-b725-4ff208553daa,9b41c9b0-bcbf-44b8-b7e3-4c5bba4ea431",",,,",https://web.fulcrumapp.com/photos/view?photos=d3d5c6c7-f090-41e0-a55b-f2b4dfb3792e%2Cd977ab04-d5e0-4aec-8a2c-c0728a5701d7%2Ca6c3eaf4-808c-4973-b725-4ff208553daa%2C9b41c9b0-bcbf-44b8-b7e3-4c5bba4ea431,2,55,Boca Chica Rd,Lot 106,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 106 Big Coppitt Key Monroe FL 33040 US,Mobile Home,,1993,2005,1,Gable,,EPDM rubber roof,,Vinyl siding,,3,,Wood-frame,,,Unknown,,,,Shutters,,no,,,,Wind,,2,yes,40,30%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates updated. Address corrected. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door fields, damage mode, number of sides used, damage ratios, damage condition fully visible from photos field, can structure be used for intended purpose field added. "
5a0a5b10-446b-48ff-b1cb-e5edaeec034e,24.598857,-81.649157,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"2d84780c-2946-4396-9d3d-dd72a625f1a2,72881a17-99fe-48b1-96f9-89ceda8fd325,66c4e419-8a68-4d1c-a014-bcfa80259223,caadaf40-3375-4203-947d-06f33c609c2a,864a578b-7763-4467-86de-79a6f1a3484b,f7cf576f-5c4e-4aa1-bab5-b84fdc5483fa,bdd300c1-0415-4b42-b089-846be47170a1,9425fee2-60ea-494d-a6fb-6b734a369c24",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=2d84780c-2946-4396-9d3d-dd72a625f1a2%2C72881a17-99fe-48b1-96f9-89ceda8fd325%2C66c4e419-8a68-4d1c-a014-bcfa80259223%2Ccaadaf40-3375-4203-947d-06f33c609c2a%2C864a578b-7763-4467-86de-79a6f1a3484b%2Cf7cf576f-5c4e-4aa1-bab5-b84fdc5483fa%2Cbdd300c1-0415-4b42-b089-846be47170a1%2C9425fee2-60ea-494d-a6fb-6b734a369c24,2,55,Boca Chica Rd,Lot 111,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 111 Big Coppitt Key Monroe FL 33040 US,Mobile Home,,1993,2008,1,Gable,,Standing Seam Metal,,Vinyl siding,,3.5,The roof peeled off. There is an RV next to it that was totaled. ,Wood-frame,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,50,50%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates changed. Address corrected. 

Note that this is assessment is not of the collapsed structure. 

Year built, effective year built, first floor elevation, number of stories, roof shape, roof cover, wall cladding, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible in photos field, damage ratios, can structure  be used for intended purpose field added. "
fc3c6797-fc97-4a4b-9ed3-77d1c9b46c2e,24.598775,-81.649114,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"bb3fb1ae-3bb2-4607-a86e-5398d8f4f076,825ab59a-2277-4c62-a60d-db8611a93240,71547706-fe65-41e9-8887-8a3f811b8984",",,",https://web.fulcrumapp.com/photos/view?photos=bb3fb1ae-3bb2-4607-a86e-5398d8f4f076%2C825ab59a-2277-4c62-a60d-db8611a93240%2C71547706-fe65-41e9-8887-8a3f811b8984,4,55,Boca Chica Rd,Lot 112,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 112 Big Coppitt Key Monroe FL 33040 US,Mobile Home,,1982,1998,1,Flat,,EPDM rubber roof,,Vinyl siding,,2,,Wood-frame,,,Unknown,,,,None,,no,,,,Wind,,4,yes,100,100%,100%,100%,100%,100%,100%,100%,n/a,,no,Andrew Bartolini,2a,"Coordinates updated. Address corrected. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection filed, garage door fields, damage mode, number of sides used, damage condition fully visible from photos field, damage ratios, can structure be used for intended purpose field added. "
4c8b94b1-33ca-43d7-873f-170205961a17,24.596816,-81.647785,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"881b92b9-7683-44ab-9500-90b78f2299c7,234c00e1-c6e3-4c49-848d-af2854d45482,2403baba-7e6b-456f-8f25-ebd5e948aec7,99b3e73f-d52c-4d3d-af9e-6a675d04b9f4,ec7d619a-bd23-40db-bbad-ca4ff0fe9a46,9f5afa33-a495-4e48-8ab2-c543e8aa6c35,31fa0781-0803-4b78-89e1-16796e5aa7bb,f327821c-a960-49bf-b4fa-0bf40c834516,765eb4a8-8f4d-4995-b15b-8167f2eb590b",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=881b92b9-7683-44ab-9500-90b78f2299c7%2C234c00e1-c6e3-4c49-848d-af2854d45482%2C2403baba-7e6b-456f-8f25-ebd5e948aec7%2C99b3e73f-d52c-4d3d-af9e-6a675d04b9f4%2Cec7d619a-bd23-40db-bbad-ca4ff0fe9a46%2C9f5afa33-a495-4e48-8ab2-c543e8aa6c35%2C31fa0781-0803-4b78-89e1-16796e5aa7bb%2Cf327821c-a960-49bf-b4fa-0bf40c834516%2C765eb4a8-8f4d-4995-b15b-8167f2eb590b,4,55,Boca Chica Rd,Lot 432,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 432 Big Coppitt Key Monroe FL 33040 US,Mobile Home,,1984,1999,1,Flat,,Corrugated metal,,Sheet metal,,1.5,Half the roof lifted off and set down behind in the trees. ,Wood-frame,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,50,50%,50%,50%,50%,50%,0%,0%,Personal items were damaged when half of the structure was destroyed. ,,no,Andrew Bartolini,2a,"Coordinates updated. Address corrected. 

Damage condition changed to Destroyed from Severe since half of house structure is no longer in tact. Building type changed to mobile home.

Year built, effective year built, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door field, damage mode, number of sides used, damage condition fully visible in photos field, damage ratios, can structure be used for intended purpose field, damage description added. "
759c4f2f-8619-4a93-95d6-79875ecc24b5,24.597046,-81.647944,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,8d06fadd-abe1-4bf2-b3b9-0b5c3573e626,,https://web.fulcrumapp.com/photos/view?photos=8d06fadd-abe1-4bf2-b3b9-0b5c3573e626,4,55,Boca Chica Rd,,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Big Coppitt Key Monroe FL 33040 US,Mobile Home,,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,4,yes,100,100%,100%,100%,100%,100%,100%,100%,n/a,,yes,Andrew Bartolini,2b,"QC Code 2b because exact structure and coordinates cannot be located. 

Building type changed to mobile home. 

Damage mode, damage condition fully visible in photos, number of sides used,  damage ratios, can structure be used for intended purpose field added. "
5f9857ce-8457-48f9-9af8-8346bdf5d214,24.597017,-81.647822,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"ad2138cf-62f4-40cb-92c0-bb7391aad604,7f590e45-39c9-4786-ba6b-63ec1abf1a22,268cb39d-f804-4532-8752-23176755f904",",,",https://web.fulcrumapp.com/photos/view?photos=ad2138cf-62f4-40cb-92c0-bb7391aad604%2C7f590e45-39c9-4786-ba6b-63ec1abf1a22%2C268cb39d-f804-4532-8752-23176755f904,1,55,Boca Chica Rd,Lot 430,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 430 Big Coppitt Key Monroe FL 33040 US,Mobile Home,,1990,2003,1,Gable,,Asphalt shingles (laminated),,Vinyl siding,,1.75,,Wood-frame,,,Unknown,,,,Shutters,,no,,,,Wind,,3,yes,0,0%,0%,10%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2a,"Coordinates adjusted. Address corrected. 

Building type changed to mobile home. 

Year built, effective year built, number of stories, roof shape, roof cover, wall cladding, first floor elevation, structural framing system, opening protection field, garage door fields, damage mode, number of sides used, damage condition fully visible in photos, can structure be used for intended purpose field added. "
07d2b19d-f402-4081-b6d5-5dd4e785c076,24.596889,-81.64805,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"3c0c0f5a-76e5-453a-8e9d-4634517d6f33,d6bc1db4-9791-47a9-8096-e4c7b38fbf16,4ed5cc0d-7dec-451a-9a04-96cb154232f6",",,",https://web.fulcrumapp.com/photos/view?photos=3c0c0f5a-76e5-453a-8e9d-4634517d6f33%2Cd6bc1db4-9791-47a9-8096-e4c7b38fbf16%2C4ed5cc0d-7dec-451a-9a04-96cb154232f6,0,55,Boca Chica Rd,Lot 463,Big Coppitt Key,Monroe,FL,33040,US,55 Boca Chica Rd Lot 463 Big Coppitt Key Monroe FL 33040 US,,RV and House Combined,,,1,,,,,,,2,,,,,Unknown,,,,,,,,,,N/A,,0,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Andrew Bartolini,2b,"QC Code is 2b because it appears to be an RV that is attached to a house, but only pictures of the RV are included here.  Thus, other fields (year built, effective year built) cannot be determined. 

Coordinates updated. Address corrected.

Building type changed to Other. 

Number of stories added, first floor elevation, damage mode, damage condition fully visible from photos field, can structure be used for intended purpose field added. "
1c13ae92-c95f-46bb-bef6-0aeda6560512,24.59955531,-81.66345659,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"569c7144-4f5c-4fc8-9daa-79fe889b12ec,8b4adc9c-8533-4a6b-8b7c-bf46457306d2,9bbb5e76-2ccc-419a-9bb0-383617c8a952,e9018958-ae3c-4444-ab82-1cfaf64f7404,00325d75-bda6-4683-b78d-d83967e8e57b,2727fd41-f41c-4708-ad8d-07567602411c",",,,,,",https://web.fulcrumapp.com/photos/view?photos=569c7144-4f5c-4fc8-9daa-79fe889b12ec%2C8b4adc9c-8533-4a6b-8b7c-bf46457306d2%2C9bbb5e76-2ccc-419a-9bb0-383617c8a952%2Ce9018958-ae3c-4444-ab82-1cfaf64f7404%2C00325d75-bda6-4683-b78d-d83967e8e57b%2C2727fd41-f41c-4708-ad8d-07567602411c,4,701–799,4th St,,Key West,Monroe,FL,33040,US,701–799 4th St Key West Monroe FL 33040 US,,Gravestone,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,Andrew Bartolini,2a,"No change of pin.

Damage mode, damage condition fully visible from photos field added. 

Remaining fields were determined not to apply. "
41e85b59-844e-4662-bb48-7d6126d0924d,24.59952002,-81.663543,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"43cc6f88-5c15-4ab2-88aa-554710aa5cf7,1987a389-f828-43ac-b734-af887af88ce8,03c81562-bb78-4ce6-8df5-93ddf093b777,7c33f8cb-5e3b-4e63-ad7b-04b7a50f4417,4e4b4a4b-8a11-47cd-8014-246c6e1dd0df",",,,,",https://web.fulcrumapp.com/photos/view?photos=43cc6f88-5c15-4ab2-88aa-554710aa5cf7%2C1987a389-f828-43ac-b734-af887af88ce8%2C03c81562-bb78-4ce6-8df5-93ddf093b777%2C7c33f8cb-5e3b-4e63-ad7b-04b7a50f4417%2C4e4b4a4b-8a11-47cd-8014-246c6e1dd0df,4,701–799,4th St,,Key West,Monroe,FL,33040,US,701–799 4th St Key West Monroe FL 33040 US,,Gravestone,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,Andrew Bartolini,2a,"No change to pin location.

Damage mode, damage condition fully visible from photos field added. 

Remaining fields were determined not to apply. "
c3094a64-6885-45c7-a54e-65602e55daab,24.59950896,-81.66367946,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"20aca0bf-14b3-40fb-a1d4-d8cc8c66ab18,40609128-74b6-4db3-b752-762bebe25a84,aa7aaf1b-d1a6-4a1f-a206-73d3b460b1e7,c26eb1ff-cbfa-435f-8446-4d7ae327188d,e0fbfa36-d0e6-4b38-9f6c-e211b6d7da1a,5653de39-1cd5-4a7b-8bdb-e8a1d161630c,c80d1713-5d20-4c85-8947-ddf1c6d17802,a429a4b1-72f3-42a0-881a-5f2faebfbde1,f4b70893-32e6-40aa-9e02-425c28c77c20",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=20aca0bf-14b3-40fb-a1d4-d8cc8c66ab18%2C40609128-74b6-4db3-b752-762bebe25a84%2Caa7aaf1b-d1a6-4a1f-a206-73d3b460b1e7%2Cc26eb1ff-cbfa-435f-8446-4d7ae327188d%2Ce0fbfa36-d0e6-4b38-9f6c-e211b6d7da1a%2C5653de39-1cd5-4a7b-8bdb-e8a1d161630c%2Cc80d1713-5d20-4c85-8947-ddf1c6d17802%2Ca429a4b1-72f3-42a0-881a-5f2faebfbde1%2Cf4b70893-32e6-40aa-9e02-425c28c77c20,4,258,Avenue F,,Key West,Monroe,FL,33040,US,258 Avenue F Key West Monroe FL 33040 US,,Gravestone,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,Andrew Bartolini,2a,"No change to pin location.

Changed building type to Other, Gravestone.

Damage mode, damage condition fully visible from photos field added. 

Remaining fields were determined not to apply. "
6985c46a-df44-482e-a0ed-dc57ecac08db,24.59972701,-81.663614,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"72d9af64-7e8b-44e9-a62a-687f342fb87c,c46b1ff9-4a90-4502-a7a3-a5b94e644ef9,db987c1f-1371-4061-9e7e-b149968a2baa,036a7f6b-01bf-4827-bb0f-97c0a803cda4,d3c9e561-4f69-45ae-80db-fd485045cfd5,7649b2d7-6dcb-46a6-9f77-b68846c94cfc,831dfbea-ad6c-4144-89e9-2d88c43f05b0",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=72d9af64-7e8b-44e9-a62a-687f342fb87c%2Cc46b1ff9-4a90-4502-a7a3-a5b94e644ef9%2Cdb987c1f-1371-4061-9e7e-b149968a2baa%2C036a7f6b-01bf-4827-bb0f-97c0a803cda4%2Cd3c9e561-4f69-45ae-80db-fd485045cfd5%2C7649b2d7-6dcb-46a6-9f77-b68846c94cfc%2C831dfbea-ad6c-4144-89e9-2d88c43f05b0,4,258,Avenue A,,Key West,Monroe,FL,33040,US,258 Avenue A Key West Monroe FL 33040 US,,Gravestone,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,Andrew Bartolini,2a,"No change to pin location.

Damage mode, damage condition fully visible from photos field added. 

Remaining fields were determined not to apply. "
25639f2b-e6f6-4de6-86ed-ebe1863a5d9e,24.59984155,-81.66327638,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"9025e4e5-d2e3-427f-85a9-3bfc6613e0e9,b30d5e92-310f-49c9-b55c-c116594002b5,cd605890-4366-4343-95d3-f98ee4a04d11,a7e811a4-3d09-4b1c-bc97-107c3cbb4bce,2cc786d3-69a7-4bfa-bfd1-34d6e38570b7",",,,,",https://web.fulcrumapp.com/photos/view?photos=9025e4e5-d2e3-427f-85a9-3bfc6613e0e9%2Cb30d5e92-310f-49c9-b55c-c116594002b5%2Ccd605890-4366-4343-95d3-f98ee4a04d11%2Ca7e811a4-3d09-4b1c-bc97-107c3cbb4bce%2C2cc786d3-69a7-4bfa-bfd1-34d6e38570b7,4,258,Avenue A,,Key West,Monroe,FL,33040,US,258 Avenue A Key West Monroe FL 33040 US,,Gravestone,,,,,,,,,,0,,,,,Unknown,,,,,,,,,,Wind,,,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,Andrew Bartolini,2a,"No change in pin location.

Damage mode, damage condition fully visible from photos field added. 

Remaining fields were determined not to apply. "
a8910261-d987-4b28-a893-01e498f8588d,24.571504,-81.760152,Fred Haan,9/24/2017,Hurricane,CMMI-1761461,,"53dfe799-bec4-40f1-85d6-36bd4eb52686,6b762b6d-daaa-4da6-9f0a-ce2c68f26e5f,5bc78cf3-5253-4a4b-9b17-da0f4e2987b4,faa14294-8826-4e77-bc69-bd6618e1e1b1,3889e88b-78ab-47d0-8c8f-e0308a0be5fe,08d2b747-5628-46ee-9773-065ad47b67c1,1d24d63a-41d7-4f6a-befe-97098cd6f824,d1801cd1-235a-4255-8bbc-895dd2c88b5b,7fbb1318-f590-4d18-8269-2ed30be12fab,25048ac8-01a1-4f3c-8000-f986fa366502,803e89ec-7f02-4534-be6c-e1bc903c0beb,6b020a9d-2c01-42d2-ac55-5157fca68007,eabc9925-c67b-4101-9036-a943c9620162,fd41ebee-c19a-4b14-9819-cddcc1f866f2,6107ad5c-a400-4f46-96a4-67e18d3acc85,0d071ff8-83d9-4701-89fe-24119b8b3aa0,c5f43916-9e94-4cb7-b8cd-10858fca0639,168adc87-6c4a-4f9b-9dc9-305e0dd12c89,6a35811a-7d15-4bd9-97e0-c9b5a3df1f9c,1d5e3c93-d4ff-4d95-8d96-78ef2feb6030,cbd54e7e-2d52-46d0-83d3-dae897130fe1,62acc5e4-5193-4a30-8348-015f7a1f9030",",,,,,,,,,,,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=53dfe799-bec4-40f1-85d6-36bd4eb52686%2C6b762b6d-daaa-4da6-9f0a-ce2c68f26e5f%2C5bc78cf3-5253-4a4b-9b17-da0f4e2987b4%2Cfaa14294-8826-4e77-bc69-bd6618e1e1b1%2C3889e88b-78ab-47d0-8c8f-e0308a0be5fe%2C08d2b747-5628-46ee-9773-065ad47b67c1%2C1d24d63a-41d7-4f6a-befe-97098cd6f824%2Cd1801cd1-235a-4255-8bbc-895dd2c88b5b%2C7fbb1318-f590-4d18-8269-2ed30be12fab%2C25048ac8-01a1-4f3c-8000-f986fa366502%2C803e89ec-7f02-4534-be6c-e1bc903c0beb%2C6b020a9d-2c01-42d2-ac55-5157fca68007%2Ceabc9925-c67b-4101-9036-a943c9620162%2Cfd41ebee-c19a-4b14-9819-cddcc1f866f2%2C6107ad5c-a400-4f46-96a4-67e18d3acc85%2C0d071ff8-83d9-4701-89fe-24119b8b3aa0%2Cc5f43916-9e94-4cb7-b8cd-10858fca0639%2C168adc87-6c4a-4f9b-9dc9-305e0dd12c89%2C6a35811a-7d15-4bd9-97e0-c9b5a3df1f9c%2C1d5e3c93-d4ff-4d95-8d96-78ef2feb6030%2Ccbd54e7e-2d52-46d0-83d3-dae897130fe1%2C62acc5e4-5193-4a30-8348-015f7a1f9030,3,3444,N Roosevelt Blvd,,Key West,Monroe,FL,33040,US,3444 N Roosevelt Blvd Key West Monroe FL 33040 US,Hotel / Motel,,1986,1995,5,"Gable,Flat",,Standing Seam Metal,,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,None,,no,,,,Wind,,0,yes,90,50%,0%,10%,0%,0%,0%,0%,n/a,,no,Andrew Bartolini,2a,"Coordinates adjusted. Address changed using Google Maps Street View and county records. 

Coordinates adjusted and address corrected. 

Roof cover changed to standing seam metal. Flat roof added to roof shape.

Year built, effective year built, wall cladding, structural framing system, opening protection field, garage door field, number of sides used, damage mode, damage condition fully visible from photos field, can structure be used for intended purpose field added, wall cover damage ratio added. "
727faaea-69bd-4193-95b1-8905133a7959,24.721904,-81.053455,Jean-Paul Pinelli,9/24/2017,Hurricane,CMMI-1761461,,"4024aadf-1348-4ca9-be69-b687fc9a3644,c8ed70a6-0f9d-4b08-acae-b4bf76879a26,631a9284-9052-4bca-afd6-1652cf88c208,bc91936b-1c9f-4c53-975e-86b680cc61cc,d6dfcc36-bf2b-4b20-9635-1f49a1f149e5,629d8ac8-936e-4b7a-96c7-b9791b7267ab,a69f8560-bef2-4692-bb0a-1bfb3b4b92ee,35e5491c-bee1-470f-a03e-d24bc9387b59,34c8a053-77b0-4376-a01f-9cda1fdf06d1,ba780013-df21-4ec7-a154-a10060527e9d,31fc9248-8d4a-451b-b849-918bdb2cc5d9,d5a6cefb-b433-40ad-a11c-7e6f3b7a4aaf,5044df62-7cb6-4bf0-8f9c-1dfa39f8ad4c",",,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=4024aadf-1348-4ca9-be69-b687fc9a3644%2Cc8ed70a6-0f9d-4b08-acae-b4bf76879a26%2C631a9284-9052-4bca-afd6-1652cf88c208%2Cbc91936b-1c9f-4c53-975e-86b680cc61cc%2Cd6dfcc36-bf2b-4b20-9635-1f49a1f149e5%2C629d8ac8-936e-4b7a-96c7-b9791b7267ab%2Ca69f8560-bef2-4692-bb0a-1bfb3b4b92ee%2C35e5491c-bee1-470f-a03e-d24bc9387b59%2C34c8a053-77b0-4376-a01f-9cda1fdf06d1%2Cba780013-df21-4ec7-a154-a10060527e9d%2C31fc9248-8d4a-451b-b849-918bdb2cc5d9%2Cd5a6cefb-b433-40ad-a11c-7e6f3b7a4aaf%2C5044df62-7cb6-4bf0-8f9c-1dfa39f8ad4c,3,624,86th St,,Marathon,Monroe,Florida,33050,United States,624 86th St Marathon Monroe Florida 33050 United States,Single Family Residence,,1960,1990,1,Hip/Gable,,,unknown,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,Shutters,,no,,,Older home,"Wind,Surge",,4,yes,20,20%,10%,10%,0%,0%,0%,0%,House was flooded by surge and roof destroyed by wind. Water height at window seal.,35,no,Fernando Plaz,2a,Address updated. Included structural framing system. Damage ratios of roof changed based on aerial photos. Included wall cover damage ratio.
914b69f7-9904-41dd-b762-e19d3507053c,24.721947,-81.051489,Jean-Paul Pinelli,9/24/2017,Hurricane,CMMI-1761461,2 homes condo,"5d6998fd-84ca-47be-8f92-de80c2da7fe7,8b3c4261-aafa-408d-82da-a5e1fdb9856c,9acf461b-00ed-4eb3-8bad-0c6e6a8d88a8,99e441ba-d3be-423d-8bdb-85db4864592a,633af984-cff8-4431-acdf-2fc38b92861d,41ee2243-1f6d-4cb7-9a4e-1fab0b4a7320,f6c60142-5b7d-41d1-9cfe-c17c45da69bc,4c364233-c492-4695-8667-f81250523e9f,b2029873-17ba-4086-a747-06c63c44f6e2",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=5d6998fd-84ca-47be-8f92-de80c2da7fe7%2C8b3c4261-aafa-408d-82da-a5e1fdb9856c%2C9acf461b-00ed-4eb3-8bad-0c6e6a8d88a8%2C99e441ba-d3be-423d-8bdb-85db4864592a%2C633af984-cff8-4431-acdf-2fc38b92861d%2C41ee2243-1f6d-4cb7-9a4e-1fab0b4a7320%2Cf6c60142-5b7d-41d1-9cfe-c17c45da69bc%2C4c364233-c492-4695-8667-f81250523e9f%2Cb2029873-17ba-4086-a747-06c63c44f6e2,2,700,89th Street Ocean,,Marathon,Monroe,Florida,33050,United States,700 89th Street Ocean Marathon Monroe Florida 33050 United States,Apartment / Condo,,1976,1986,1,Flat,,Standing Seam Metal,,Stucco,,0,Ground floor used for garage and storage,"Reinforced masonry block,Reinforced concrete",,,Unknown,,,,Shutters,,yes,Either side of the windward wall,Yes,Garage doors destroyed ny surge,"Wind,Surge",,4,yes,0,0%,0%,10%,0%,0%,0%,0%,"Mainly grave does, and interior damage. Cant see the roof",,yes,Fernando Plaz,2a,There is interior damage on the bottom part of the elevated property which is clearly used for storing . Included  soffit damage inside the wall cover damage.
c910a474-d31a-4354-89e4-deba58b3ccc2,24.719407,-81.055892,Jean-Paul Pinelli,9/24/2017,Hurricane,CMMI-1761461,,"a0d5aecb-5b27-47c3-8266-d002749aa940,513098ac-46ad-44e7-b908-2946f6259093,8f9cc56f-0645-4563-8491-12e7ba4fbfe0,e05474ce-df69-483e-9572-4c1e8c90cf36,5d38d175-c3b6-45b9-9b95-d30dfc13fbe1,ae04b7b3-2ff9-4a11-9cec-63c1a1bfbdb6,6d0e4744-56e4-43a7-b8d0-1f6cdc6241e2,8464b73a-78db-4c91-9d01-71d7e60efd98,879a0e02-58ea-441d-a447-779544971777",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=a0d5aecb-5b27-47c3-8266-d002749aa940%2C513098ac-46ad-44e7-b908-2946f6259093%2C8f9cc56f-0645-4563-8491-12e7ba4fbfe0%2Ce05474ce-df69-483e-9572-4c1e8c90cf36%2C5d38d175-c3b6-45b9-9b95-d30dfc13fbe1%2Cae04b7b3-2ff9-4a11-9cec-63c1a1bfbdb6%2C6d0e4744-56e4-43a7-b8d0-1f6cdc6241e2%2C8464b73a-78db-4c91-9d01-71d7e60efd98%2C879a0e02-58ea-441d-a447-779544971777,2,1123,82nd St,,Marathon,Monroe,Florida,33050,United States,1123 82nd St Marathon Monroe Florida 33050 United States,Single Family Residence,,2005,2005,2,Gable,,Standing Seam Metal,,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,Shutters,,yes,Either side of the windward wall,Yes,,"Wind,Surge",,4,no,0,0%,0%,0%,0%,0%,0%,60%,Ground floor sliders and garage doors gone. Ground floor interior probably gutted,,yes,Fernando Plaz,2a,Modified structural framing system. There is evidence from field that house had interior damage.  The percent of interior damage is unknown so the overall damage will assume to be moderate.
fcead959-5211-44c2-8e43-f65b7eaeafa4,24.719471,-81.055282,Jean-Paul Pinelli,9/24/2017,Hurricane,CMMI-1761461,,"993bd038-3948-4d44-a44c-c71808d6bd78,207d5175-64d1-4930-9e50-7a70d3a7b8c1,8c593b21-e520-4378-ab5b-60060c66284f,3f6d3d81-2f6f-46ba-bcb2-46b60198682c,b01f2d4c-9ccf-4eb8-85af-2afe5e0ee294",",,,,",https://web.fulcrumapp.com/photos/view?photos=993bd038-3948-4d44-a44c-c71808d6bd78%2C207d5175-64d1-4930-9e50-7a70d3a7b8c1%2C8c593b21-e520-4378-ab5b-60060c66284f%2C3f6d3d81-2f6f-46ba-bcb2-46b60198682c%2Cb01f2d4c-9ccf-4eb8-85af-2afe5e0ee294,4,1235,83rd St,,Marathon,Monroe,Florida,33050,United States,1235 83rd St Marathon Monroe Florida 33050 United States,Single Family Residence,,1968,1987,1,Complex,,,,"Stucco,Sheet metal",,0,,Masonry block (unknown reinforcement),,,Unknown,,,,Shutters,,no,,,,"Wind,Surge",,4,yes,50,50%,50%,30%,30%,30%,70%,50%,n/a,,no,Fernando Plaz,2a,"Address changed. The structure is a composed structure that is part  concrete block structure and part metal, where the metal part was the part that mostly failed.Included damage percent ratios. "
