Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,Latitude,Longitude
13017-036-000,2825  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2443.00,1,1983,30.19930638,-85.6654
13017-038-000,2829  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3202.00,2,1984,30.19937556,-85.6654
13017-040-000,2901  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3528.00,1.5,1981,30.2006209,-85.6654
13017-042-000,2905  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2376.00,1,1981,30.20069009,-85.6654
13017-044-000,2909  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3952.00,1,1988,30.20075927,-85.6654
13017-046-000,2913  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3928.00,1.5,1989,30.20082846,-85.6654
13017-048-000,2917  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2619.00,1,1985,30.20089764,-85.6654
13017-050-000,2921  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2958.00,1,1983,30.20096683,-85.6654
13017-052-000,2925  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2776.00,2,1984,30.20103601,-85.6654
13017-054-000,3005  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3290.00,1,1983,30.20241972,-85.6654
13017-056-000,3009  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2904.00,1,1983,30.20248891,-85.6654
13017-058-000,3002  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3244.00,1,1987,30.20230408,-85.6666
13017-062-000,3022  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3135.00,1,1989,30.20283884,-85.66515599
13017-064-000,3018  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2579.00,1,1984,30.20279016,-85.66510732
13017-066-000,3014  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2477.00,2,2009,30.20274149,-85.66505865
13017-068-000,3010  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2356.00,1,1984,30.20253127,-85.665
13017-070-000,3006  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2976.00,1,1984,30.20246243,-85.665
13017-072-000,3000  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2848.00,2,1984,30.20235919,-85.665
13017-074-000,2924  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2641.00,1,1983,30.20105137,-85.665
13017-076-000,2920  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2746.00,1,1984,30.20098254,-85.665
13017-078-000,2916  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2546.00,1,1983,30.2009137,-85.665
13017-080-000,2912  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2244.00,1,1983,30.20084487,-85.665
13017-082-000,2908  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3448.00,1,1985,30.20077604,-85.665
13017-084-000,2904  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2293.00,1,1982,30.20070721,-85.665
13017-086-000,2900  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2613.00,1,1983,30.20063837,-85.665
13017-088-000,2828  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2842.00,1,1984,30.19939939,-85.665
13017-090-000,2824  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3052.00,1,1983,30.19933056,-85.665
13017-092-000,2820  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3027.00,1,1983,30.19926173,-85.665
13017-094-000,2816  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2664.00,1,1983,30.19919289,-85.665
13017-096-000,2812  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3036.00,1,1982,30.19912406,-85.665
13017-098-000,2808  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2640.00,1,1984,30.19905523,-85.665
13017-100-000,2804  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),2952.00,1,1983,30.1989864,-85.665
13017-102-000,2800  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3172.00,1,1983,30.19891756,-85.665
13017-104-000,2720  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3753.00,1,1982,30.19754091,-85.665
13017-106-000,2716  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3343.00,1,1981,30.19747208,-85.665
13017-108-000,308  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),4377.00,2,1979,30.1975,-85.66391429
13017-110-000,300  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),3077.00,1,1983,30.1975,-85.6638
13017-114-000,2600  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3161.00,1,1984,30.1955,-85.6666
13017-116-000,2604  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3437.00,1.5,1983,30.1955,-85.66649054
13017-118-000,2608  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3411.00,1,1982,30.1955,-85.66638108
13017-120-000,2612  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),4046.00,1,1980,30.1955,-85.66627162
13017-122-000,2616  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3022.00,1,1982,30.1955,-85.66616216
13017-124-000,2620  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3735.00,1,1981,30.1955,-85.6660527
13017-126-000,2624  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3176.00,1,1980,30.1955,-85.66594324
13017-128-000,2628  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3066.00,1,1979,30.1955,-85.66583378
13017-130-000,2700  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3117.00,1,1983,30.19717288,-85.66501073
13017-132-000,2704  BRIARCLIFF RD   PANAMA CITY 32405,SINGLE FAM (000100),3320.00,1,1981,30.1975,-85.6652
13017-134-000,309  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),2536.00,1,1983,30.1971,-85.66452979
13017-136-000,305  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),3495.00,1.5,1983,30.1971,-85.6645
13017-138-000,301  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),3066.00,1.5,1984,30.1971,-85.66447021
13017-152-000,124  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2278.00,1,1985,30.1993,-85.66141837
13017-153-000,122  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1612.00,1,1985,30.1993,-85.66139184
13017-153-001,120  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1780.00,1,1985,30.1993,-85.66136531
13017-154-000,112  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1874.00,2,1984,30.1993,-85.66125918
13017-154-001,114  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1710.00,2,1985,30.1993,-85.66128571
13017-154-002,116  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1670.00,2,1984,30.1993,-85.66131224
13017-155-000,118  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1898.00,2,1984,30.1993,-85.66133878
13017-156-000,110  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2144.00,1,1984,30.1993,-85.66123265
13017-158-000,108  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2100.00,1,1985,30.1993,-85.66120612
13017-160-000,106  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2010.00,1,1992,30.1993,-85.66117959
13017-162-000,104  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2573.00,1,1985,30.1993,-85.66115306
13017-166-000,100  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2021.00,1,1985,30.1993,-85.6611
13017-168-000,101  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1941.00,1,1987,30.1989,-85.6611
13017-170-000,103  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1832.00,1,1987,30.1989,-85.66112653
13017-172-000,105  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2025.00,1,1985,30.1989,-85.66115306
13017-174-000,107  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2082.00,1,1987,30.1989,-85.66117959
13017-176-000,109  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),1920.00,1,1984,30.1989,-85.66120612
13017-180-001,113  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2177.00,1,1985,30.1989,-85.66125918
13017-180-002,115  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2225.00,1,1985,30.1989,-85.66128571
13017-181-000,121  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2661.00,1,1988,30.1989,-85.66136531
13017-182-000,117  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2329.00,1,1985,30.1989,-85.66131224
13017-183-000,119  RIDGECREST CT   PANAMA CITY 32405,SINGLE FAM (000100),2476.00,1,1985,30.1989,-85.66133878
13018-002-000,156  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3064.00,1.5,1979,30.20281659,-85.66101659
13018-003-000,160  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3667.00,1,1975,30.2029,-85.66111394
13018-004-000,152  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3634.00,1,1975,30.20272332,-85.66092332
13018-005-000,148  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),2771.00,1,1975,30.20253153,-85.6607
13018-006-000,144  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3381.00,1,1975,30.20227351,-85.66061368
13018-007-000,140  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3474.00,1,1975,30.20187388,-85.6606
13018-008-000,136  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3737.00,1,1975,30.20153694,-85.6606
13018-009-000,132  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3390.00,1,1975,30.2012,-85.6608
13018-010-000,128  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3189.00,1,1974,30.2009,-85.6608
13018-011-000,124  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),4154.00,1,1975,30.20091406,-85.66065116
13018-012-000,120  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),2440.00,1,1975,30.20072825,-85.6607
13018-013-000,116  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),2464.00,1,1981,30.20039392,-85.66077944
13018-014-000,112  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3046.00,1,1974,30.20027596,-85.6609
13018-015-000,108  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3134.00,1,1974,30.2002,-85.66128269
13018-016-000,123  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),4384.00,1.5,1975,30.20096387,-85.66105619
13018-017-000,127  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3143.00,1,1975,30.2011,-85.6608
13018-018-000,133  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3087.00,1,1975,30.2014,-85.6608
13018-019-000,139  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3336.00,1,1975,30.20176859,-85.661
13018-020-000,115  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3585.00,1,1974,30.2004,-85.66116953
13018-021-000,145  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3598.00,1,1975,30.20226689,-85.66103311
13018-026-000,141  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3722.00,1,1975,30.20195811,-85.661
13018-028-000,155  JENKS CIR   PANAMA CITY 32405,SINGLE FAM (000100),3243.00,1,1975,30.20279327,-85.66099327
13018-053-000,2345  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2188.00,1,1978,30.19136227,-85.67483773
13018-056-000,2347  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2478.00,1,1979,30.19139082,-85.67480918
13018-059-000,2401  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2614.00,1,1978,30.19241927,-85.6748
13018-062-000,2403  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1866.00,1,1984,30.19245963,-85.6748
13018-065-000,2405  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2030.00,1,1978,30.1925,-85.6748
13018-068-000,2407  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1470.00,1,1984,30.19163435,-85.67465522
13018-071-000,2409  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2054.00,1,1978,30.19197523,-85.6746
13018-074-000,2411  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2874.00,1,1985,30.19232508,-85.6746
13018-077-000,2413  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1649.00,1,1985,30.1925913,-85.6746
13018-080-000,2412  HEATH PL   PANAMA CITY 32405,SINGLE FAM (000100),2038.00,1,1978,30.1925,-85.67424898
13018-083-000,2408  HEATH PL   PANAMA CITY 32405,SINGLE FAM (000100),2049.00,1,1985,30.1925,-85.67423265
13018-086-000,2406  HEATH PL   PANAMA CITY 32405,SINGLE FAM (000100),2384.00,1,1979,30.1925,-85.67422449
13018-089-000,2404  HEATH PL   PANAMA CITY 32405,SINGLE FAM (000100),2060.00,1,1980,30.1925,-85.67421633
13018-092-000,2400  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2150.00,1,1980,30.1911,-85.6757
13018-103-000,2415  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1946.00,1,1986,30.19262174,-85.6748
13018-106-000,2417  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2255.00,1,1980,30.19265217,-85.6748
13018-109-000,2419  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1456.00,1,1980,30.19268261,-85.6748
13018-112-000,908  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),1830.00,1,1980,30.1937,-85.67377347
13018-115-000,906  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),1820.00,1,1980,30.1937,-85.6737551
13018-118-000,904  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2212.00,1,1983,30.1937,-85.67373673
13018-121-000,902  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2418.00,1,1981,30.1937,-85.67371837
13018-124-000,900  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2093.00,1,1982,30.1939,-85.6737
13018-127-000,830  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2020.00,1,1983,30.1937,-85.67328367
13018-130-000,828  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),1874.00,1,1982,30.1937,-85.67327143
13018-133-000,826  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),1922.00,1,1980,30.1937,-85.67325918
13018-134-000,824  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2066.00,1,1981,30.1937,-85.67324694
13018-137-000,822  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2297.00,1,1986,30.1937,-85.67323469
13018-140-000,823  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2268.00,1,1986,30.1941,-85.67323469
13018-143-000,825  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2088.00,1,1980,30.1941,-85.67324694
13018-146-000,827  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2165.00,1,1985,30.1941,-85.67325918
13018-149-000,829  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2098.00,1,1981,30.1941,-85.67327143
13018-152-000,2416  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),1786.00,1,1980,30.19323061,-85.6739
13018-155-000,2414  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2280.00,1,1985,30.19321429,-85.6739
13018-158-000,2412  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2135.00,1,1986,30.19319796,-85.6739
13018-161-000,2409  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2178.00,1,1978,30.19316531,-85.6735
13018-164-000,2411  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2244.00,1,1983,30.19318163,-85.6735
13018-167-000,2413  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2020.00,1,1984,30.19319796,-85.6735
13018-170-000,2415  NICOLE DR   PANAMA CITY 32405,SINGLE FAM (000100),2020.00,1,1984,30.19321429,-85.6735
13018-173-000,901  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),1982.00,1,1985,30.1941,-85.6737
13018-176-000,903  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2193.00,1,1984,30.1941,-85.67371837
13018-179-000,905  JEREMY LN   PANAMA CITY 32405,SINGLE FAM (000100),2316.00,1,1982,30.1941,-85.67373673
13018-182-000,2416  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),2325.00,1,1980,30.19253333,-85.6744
13018-185-000,2414  CHARCO DR   PANAMA CITY 32405,SINGLE FAM (000100),1738.00,1,1986,30.1923,-85.6746
13018-203-000,622  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2265.00,1,1980,30.1949,-85.66523846
13018-206-000,618  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2001.00,1,1978,30.1947,-85.66535
13018-209-000,614  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2483.00,1,1984,30.1947,-85.66528333
13018-212-000,610  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),1838.00,1,1979,30.1947,-85.66521667
13018-215-000,606  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2415.00,1,1979,30.1947,-85.6667
13018-218-000,602  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2815.00,1,1986,30.1947,-85.6667
13018-221-000,603  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2214.00,1,1984,30.1947,-85.6667
13018-224-000,607  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2100.00,1,1979,30.1947,-85.6667
13018-227-000,611  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2211.00,1,1987,30.1947,-85.66523333
13018-230-000,615  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2244.00,1,1980,30.1947,-85.6653
13018-233-000,619  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2160.00,1,1979,30.1947,-85.66536667
13018-236-000,623  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2101.00,1,1983,30.1945,-85.66543333
13018-239-000,2514  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),2683.00,2,1982,30.19382093,-85.6667
13018-242-000,618  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),1818.00,1,1981,30.194,-85.66536667
13018-245-000,614  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2640.00,1,2012,30.1938,-85.6653
13018-248-000,610  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),3219.00,1,1989,30.1938,-85.66523333
13018-251-000,606  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2241.00,1,1979,30.1938,-85.6667
13018-254-000,602  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2190.00,1,1984,30.1938,-85.6667
13018-260-000,607  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2412.00,1.5,1990,30.1938,-85.6667
13018-263-000,611  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2357.00,1,1982,30.1938,-85.66525
13018-266-000,615  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2329.00,1,1983,30.1938,-85.66531667
13018-269-000,619  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2668.00,1,1978,30.1936,-85.66523659
13018-272-000,2510  STATE AVE   PANAMA CITY 32405,SINGLE FAM (000100),3267.00,2,1982,30.1938,-85.6667
13018-275-000,702  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2670.00,1,1981,30.1949,-85.66673265
13018-278-000,706  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2552.00,1,1981,30.1949,-85.66679796
13018-281-000,710  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2315.00,1,1980,30.1949,-85.66686327
13018-284-000,714  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2349.00,1,1979,30.1949,-85.66692857
13018-287-000,718  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2959.00,1,1979,30.1949,-85.66699388
13018-290-000,722  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),3847.00,1,1978,30.1949,-85.66705918
13018-293-000,723  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),3391.00,1,1983,30.1945,-85.66705918
13018-296-000,721  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),3503.00,1,1988,30.1945,-85.66702653
13018-299-000,715  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2658.00,1,1978,30.1945,-85.66692857
13018-302-000,711  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),1584.00,1,1978,30.1945,-85.66686327
13018-305-000,707  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2430.00,1,1978,30.1945,-85.66679796
13018-308-000,703  FREDERICK ST   PANAMA CITY 32405,SINGLE FAM (000100),2102.00,1,1980,30.1945,-85.66673265
13018-311-000,702  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2768.00,1,1979,30.194,-85.66674082
13018-314-000,706  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2131.00,1,1979,30.194,-85.66682245
13018-317-000,710  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2304.00,1,1979,30.194,-85.66690408
13018-320-000,714  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2335.00,1,1979,30.194,-85.66698571
13018-323-000,718  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2158.00,1,1979,30.194,-85.66706735
13018-326-000,722  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2475.00,1,1979,30.194,-85.66714898
13018-329-000,703  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2251.00,1,1996,30.1936,-85.66674082
13018-332-000,707  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2693.00,1,1977,30.1936,-85.66682245
13018-335-000,711  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2425.00,1,1979,30.1936,-85.66690408
13018-338-000,715  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2374.00,1,1979,30.1936,-85.66698571
13018-341-000,719  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2710.00,1,1981,30.1936,-85.66706735
13018-344-000,723  GABRIEL ST   PANAMA CITY 32405,SINGLE FAM (000100),2682.00,1,1981,30.1936,-85.66714898
13020-000-000,2912  STANFORD RD   PANAMA CITY 32405,SINGLE FAM (000100),3859.00,1,1972,30.19839796,-85.6753
13020-010-000,965  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2345.00,1,1971,30.1991,-85.67354764
13020-020-000,961  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2569.00,1,1971,30.1991,-85.67331795
13020-026-000,945  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3242.00,1,1972,30.19934757,-85.67242484
13020-034-000,933  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2504.00,1,1974,30.19980563,-85.67181153
13020-062-000,921  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2840.00,1,1975,30.1999649,-85.67127285
13020-063-000,925  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2200.00,1,1975,30.1999,-85.67155692
13020-066-000,909  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2043.00,1,1975,30.1999467,-85.670677
13021-000-000,957  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2491.00,1,1969,30.1991,-85.67308826
13021-010-000,953  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2577.00,1,1972,30.1991,-85.67285857
13021-013-000,905  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2528.00,1,1974,30.19992385,-85.67044845
13021-040-000,941  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3032.00,1,1972,30.1994808,-85.67213636
13021-050-000,937  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2418.00,1,1973,30.19964322,-85.67197394
13021-061-000,929  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2469.00,1,1975,30.1999,-85.67178661
13021-064-000,917  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2505.00,1,1976,30.19999241,-85.6711341
13021-065-000,913  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2401.00,1,1976,30.19996956,-85.67090555
13022-000-000,809  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3183.00,1,1974,30.1999,-85.66928163
13022-001-000,803  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2761.00,1,1974,30.1999,-85.66922041
13023-000-000,767  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),4192.00,1,1974,30.2003,-85.668
13024-001-000,970  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2060.00,1,1977,30.1995,-85.67389217
13024-003-000,922  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2478.00,1,1975,30.20030805,-85.67150829
13024-010-000,962  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2448.00,1,1971,30.1995,-85.67343279
13024-050-000,942  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2680.00,1,1972,30.19976336,-85.67244238
13024-051-000,938  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2199.00,1,1973,30.19984485,-85.67233799
13024-052-000,934  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2224.00,1,1974,30.20000727,-85.67217558
13024-053-000,930  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2477.00,1,1974,30.20016968,-85.67201316
13024-054-000,928  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2037.00,1,1975,30.2003,-85.67178661
13024-059-000,918  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),1805.00,1,1975,30.20038069,-85.67129039
13024-060-000,914  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2559.00,1,1975,30.200379,-85.67098002
13024-062-000,910  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),1867.00,1,1975,30.20035614,-85.67075147
13025-000-000,950  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2346.00,1,1970,30.19948121,-85.67290163
